conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count
1889550259711533506;Wed Feb 12 05:41:02 +0000 2025;0;Pemerintah berkomitmen untuk terus mencetak SDM unggul Bangsa Indonesia melalui Program Makan Bergizi Gratis tidak hanya sekadar memberikan makanan bergizi tetapi juga bertujuan untuk membangun generasi muda #MakanBergiziGratis #PenggerakEkonomi #IndonesiaEmas2045;1889550259711533506;;;in;Bangka Belitung, Indonesia;0;1;0
1889549997781266796;Wed Feb 12 05:40:00 +0000 2025;14;DUH! Video Program Makan Bergizi Gratis Banyak Kejanggalan Publik: 'Masih Bagusan Iklan Marjan' https://t.co/8fBHswDZZF;1889549997781266796;;;in;Indonesia;2;1;8
1889549183297921443;Wed Feb 12 05:36:46 +0000 2025;0;programnya makan gratis (entah bergizi atau kgk) aja belum maksimal msh bnyk yg berhak tapi blm mendapatkan haknya..eh GEGAYAAN pake bahasa PERKETAT keuangan negara tp gk kuat menolak dilantiknya bajer jd staffsus lagi.. Emang omon-omon;1889549183297921443;;;in;;0;0;0
1889549009800589420;Wed Feb 12 05:36:04 +0000 2025;1;Semua targetnya makan bergizi gratis dasar mental PETERNAK.;1889549009800589420;;;in;Sidoarjo, Jawa Timur;0;0;0
1889548510934311089;Wed Feb 12 05:34:05 +0000 2025;2;Gizi buruk dampak dari kemiskinan yg dialami sebagian bangsa Indonesia. Ayo kita sukseskan program Makan Bergizi Gratis (MBG) serta program pengentasan kemiskinan yg di canangkan Presiden Prabowo. https://t.co/WAB4qlgBKy;1889548510934311089;https://pbs.twimg.com/media/GjkGWknaIAMkjip.jpg;;in;;0;0;0
1889548441736589337;Wed Feb 12 05:33:49 +0000 2025;0;Pemerintah Kabupaten Serang menghadirkan tenaga ahli gizi untuk memastikan kualitas Program Makan Bergizi Gratis (MBG). Langkah nyata demi generasi sehat dan cerdas! #MakanBergiziGratis #GenerasiSehat #IndonesiaMaju #NutrisiUntukBangsa #PendidikanBermutu #Trending https://t.co/x434GnDlrl;1889548441736589337;https://pbs.twimg.com/media/GjkGSfGaIAUTMxn.jpg;;in;;0;0;0
1889548163213828230;Wed Feb 12 05:32:42 +0000 2025;0;Ratusan Pelajar di Papua Demo Tolak Program Makan Bergizi Gratis Mendikdasmen Beri Tanggapan https://t.co/86RyphDvWP;1889548163213828230;;;in;Jakarta;0;0;0
1889548013078806737;Wed Feb 12 05:32:07 +0000 2025;0;Pemerintah Kabupaten Serang menghadirkan tenaga ahli gizi untuk memastikan kualitas Program Makan Bergizi Gratis (MBG). Langkah nyata demi generasi sehat dan cerdas. #MakanBergiziGratis #GenerasiSehat #IndonesiaMaju #NutrisiUntukBangsa #PendidikanBermutu #Trending https://t.co/x5OHouKhuT;1889548013078806737;https://pbs.twimg.com/media/GjkF5TMaYAADXBz.jpg;;in;;0;0;0
1889547679065317618;Wed Feb 12 05:30:47 +0000 2025;1;https://t.co/og1TIeQHDf Ini sedih curhatan penyiar RRI terkait pemangkasan anggaran. Anak-anak dapat makan siang gratis tapi ketika pulang ke rumah orang tuanya sudah tak mampu memberikan makanan bergizi akibat PHK.;1889547679065317618;;;in;Cimanggis, Depok;0;0;0
1889543334223548851;Wed Feb 12 05:13:31 +0000 2025;0;10 th pemerintahan Jokowi cuma bikin anak Indonesia kurang gizi dan menjadikan Indonesia bangkrut....KPAI Harap Pemerintah Akhiri Uji Coba Program Makan Bergizi Gratis https://t.co/HpfKDzyxmV;1889543334223548851;;;in;;0;0;0
1889543138714460455;Wed Feb 12 05:12:44 +0000 2025;2;Momen personel Polwan RI saat terlibat dalam membagikan makan bergizi gratis untuk siswa-siswi di Kabupaten Gresik Jawa Timur sebagai implementasi mendukung kebijakan pemerintah dalam program Asta Cita. Komitmen Humanis Abdikan Diri kepada Masyarakat serta #MelayaniSegenapHati https://t.co/miX1X7ZGu3;1889543138714460455;https://pbs.twimg.com/media/GjkBdHnaIAAwvss.jpg;;in;Purwakarta, Indonesia;0;0;0
1889539781887193477;Wed Feb 12 05:10:14 +0000 2025;0;Tapi ada kesamaan yakni di Indonesia juga diberlakukan efisiensi anggaran. Imbasnya adalah kabinet yang gemuk tetap bisa dipertahankan. Sampai anak-anak bisa semangat mandi untuk sekolah dan dapat makan siang bergizi gratis. Malam harinya urusan belakang asal masih hidup esok.;1889542506268041314;;pekic_;in;Granada, Spain;0;0;0
1889542494271996094;Wed Feb 12 05:10:11 +0000 2025;0;DPRD Kabupaten Madiun mendorong simulasi program Makan Bergizi Gratis (MBG) di tiga wilayah sebelum diterapkan penuh. https://t.co/kDjEusxEjN;1889542494271996094;;;in;Madiun;0;0;0
1889474845936951648;Wed Feb 12 05:09:29 +0000 2025;0;@GenZNusantara Buat Prabowo setiap rupiah penting buat kesejahteraan. Program Makan Bergizi Gratis jadi wujud konkret kepedulian;1889542317503291444;;GenZNusantara;in;;0;0;0
1889541603439620345;Wed Feb 12 05:06:38 +0000 2025;0;Program Makan Bergizi Gratis harus dipastikan implementasi dan evaluasinya agar berdampak pada perbaikan gizi anak-anak salah satunya melibatkan perguruan tinggi. #Humaniora #AdadiKompas https://t.co/lI9syO5c44;1889541603439620345;;;in;ÜT: 62.478419,21.330711;0;0;0
1889541581570711595;Wed Feb 12 05:06:33 +0000 2025;1;Wakil Presiden Gibran Rakabuming Raka menggelar Razia Ganteng di sela kunjungannya memantau pelaksanaan program makan bergizi gratis di SMAN 4 Depok Jawa Barat. Para siswa antusias dengan Razia Ganteng yang dilakukan Wapres Gibran Rakabuming. #gibranrakabumingraka https://t.co/he99vXl5Rp;1889541581570711595;https://pbs.twimg.com/amplify_video_thumb/1889541496795541504/img/SxkARJGbXoY5UXWF.jpg;;in;;1;2;0
1889541571181420824;Wed Feb 12 05:06:31 +0000 2025;8;Absensi jatah Makan Gratis Bergizi https://t.co/jCKJkMjplm;1889541571181420824;https://pbs.twimg.com/ext_tw_video_thumb/1889541554014142464/pu/img/jNXXnBa6gj7yH4qb.jpg;;in;indonesia;0;1;4
1889453377953911067;Wed Feb 12 05:05:46 +0000 2025;0;@umayhftr Aku lebih pilih dikasi makan bergizi gratis;1889541384941506674;;umayhftr;in;Android;0;0;0
1889466883897958555;Wed Feb 12 05:03:52 +0000 2025;0;@ggunnwook Diberhentikan sementara by bukan mangkrak ini saatnya kita fokus buat makan gratis bergizi yang padahal gak ada gizinya.;1889540907038568835;;ggunnwook;in;Semi Event Agency;0;0;0
1889540861324828917;Wed Feb 12 05:03:41 +0000 2025;0;Sinergitas TNI - POLRI Polresta Cirebon Monitoring Pemberian Makan Bergizi Gratis Untuk Anak Sekolah Monitoring dilaksanakan untuk memastikan Program MBG Berjalan aman dan lancar juga sebagai wujud nyata dalam mendukung Program Pemerintah #polrestacirebon #kapolrestacirebon https://t.co/MF7FbdbDS1;1889540861324828917;https://pbs.twimg.com/media/Gjj_YtfbcAAXYho.jpg;;in;;0;0;0
1889539858865017253;Wed Feb 12 04:59:42 +0000 2025;0;Makan bergizi gratis well;1889539858865017253;;;in;between the sheets;0;0;0
1889538625794121730;Wed Feb 12 04:54:48 +0000 2025;0;Program Makan Bergizi Gratis harus dipastikan implementasi dan evaluasinya agar berdampak pada perbaikan gizi anak-anak salah satunya melibatkan perguruan tinggi. #Humaniora #AdadiKompas https://t.co/nNJH1WrcaJ;1889538625794121730;;;in;Palmerah, Jakarta;0;0;0
1889538617426518169;Wed Feb 12 04:54:46 +0000 2025;0;Program Makan Bergizi Gratis harus dipastikan implementasi dan evaluasinya agar berdampak pada perbaikan gizi anak-anak salah satunya melibatkan perguruan tinggi. #Humaniora #AdadiKompas https://t.co/n5PIl3MAHo;1889538617426518169;;;in;Palmerah, Jakarta;0;0;0
1889538403211026473;Wed Feb 12 04:53:55 +0000 2025;0;Program makan siang bergizi gratis ini sepertinya menjadi kampanya yg gak perlu ditagih.;1889538403211026473;;;in;;0;0;0
1889231087987290481;Wed Feb 12 04:51:31 +0000 2025;0;@NenkMonica Sudah kubilang makan bergizi gratis itu janji yg nggk perlu ditepati dgn begitu pak @prabowo sudah berbuat baik utk rakyat. Itu saja;1889537795498320078;;NenkMonica;in;kotagede, jogjakarta;0;0;0
1889537210011300153;Wed Feb 12 04:49:14 +0000 2025;1;Pentingnya program makan bergizi gratis di seluruh daerah Indonesia untuk menciptakan generasi mendatang yang lebih kuat dan produktif #MakanBergiziGratis #IndonesiaEmas https://t.co/eFFPPwLyKZ;1889537223722451317;https://pbs.twimg.com/media/Gjj8EngaIAAhdaa.jpg;KochengPosi;in;;0;0;0
1889537210011300153;Wed Feb 12 04:49:12 +0000 2025;1;Program makan bergizi gratis adalah langkah penting untuk mewujudkan masa depan Indonesia yang lebih baik #MakanBergiziGratis #IndonesiaEmas https://t.co/CPS7nvI3Lx;1889537216508207266;https://pbs.twimg.com/media/Gjj8CgZaIAAqQrr.jpg;KochengPosi;in;;0;1;0
1889537210011300153;Wed Feb 12 04:49:12 +0000 2025;1;Dari Sabang hingga Merauke program makan bergizi gratis tersedia untuk semua #MakanBergiziGratis #IndonesiaEmas https://t.co/z5vkhxclfy;1889537213333119172;https://pbs.twimg.com/media/Gjj8BKiaIAEDmeA.jpg;KochengPosi;in;;0;1;0
1889537210011300153;Wed Feb 12 04:49:11 +0000 2025;1;Kesehatan dimulai dari gizi yang baik! Program makan bergizi gratis harus jadi prioritas di seluruh daerah Indonesia untuk memastikan generasi masa depan yang lebih cerah #MakanBergiziGratis #IndonesiaEmas https://t.co/StQdaqrWw1;1889537210011300153;https://pbs.twimg.com/media/Gjj8AWsagAAktBC.jpg;;in;;0;1;0
1889536709970510287;Wed Feb 12 04:47:15 +0000 2025;1;Pentingnya program makan bergizi gratis di seluruh daerah Indonesia untuk menciptakan generasi mendatang yang lebih kuat dan produktif #MakanBergiziGratis #IndonesiaEmas https://t.co/Lv1Xx42iTC;1889536723845259299;https://pbs.twimg.com/media/Gjj7nlLbIAIUdiL.jpg;ChristiAgui789;in;;0;0;0
1889536709970510287;Wed Feb 12 04:47:13 +0000 2025;1;Program makan bergizi gratis adalah langkah penting untuk mewujudkan masa depan Indonesia yang lebih baik #MakanBergiziGratis #IndonesiaEmas https://t.co/uOQa7pGRXg;1889536716706553857;https://pbs.twimg.com/media/Gjj7k84aYAAiqi5.jpg;ChristiAgui789;in;;0;1;0
1889536709970510287;Wed Feb 12 04:47:12 +0000 2025;1;Dari Sabang hingga Merauke program makan bergizi gratis tersedia untuk semua #MakanBergiziGratis #IndonesiaEmas https://t.co/es69udFLM8;1889536713195921622;https://pbs.twimg.com/media/Gjj7kB8aIAIvbyK.jpg;ChristiAgui789;in;;0;1;0
1889536709970510287;Wed Feb 12 04:47:12 +0000 2025;1;Kesehatan dimulai dari gizi yang baik! Program makan bergizi gratis harus jadi prioritas di seluruh daerah Indonesia untuk memastikan generasi masa depan yang lebih cerah #MakanBergiziGratis #IndonesiaEmas https://t.co/shn34E3CQ6;1889536709970510287;https://pbs.twimg.com/media/Gjj7PfJaIAMpFwl.jpg;;in;;0;1;0
1889535588531052673;Wed Feb 12 04:42:44 +0000 2025;1;Pemkab Klaten Uji Coba Makan Bergizi Gratis Ini Daftar Sekolahnya! #pemkab #klaten #makanbergizigratis https://t.co/uuoOSfJz86;1889535588531052673;;;in;Surakarta, Jawa Tengah;0;0;0
1889535571112210766;Wed Feb 12 04:42:40 +0000 2025;0;Kapolda Bali Irjen. Pol. Daniel Adityajaya SH. S.I.K. https://t.co/DQH06HsNSQ di dampingi Wakapolda Baliserta Pejabat Utama Polda Bali melaksanakan kegiatan Peletakan Batu Pertama untuk pembangunan dapur Makan Bergizi Gratis Polri (MBG). #poldabali #polreskarangasem https://t.co/Fk1CF3kpmv;1889535571112210766;https://pbs.twimg.com/ext_tw_video_thumb/1889535266379145218/pu/img/rpJcf3Nw2LfCFEWV.jpg;;in;;0;0;0
1889252545018937360;Wed Feb 12 04:38:47 +0000 2025;1;@hrdbacot Yang paling dibenci sama PS versi aku : - Kabinet gemoy terlalu banyak - Program makan bergizi gratis - PEMBOHONG kepada rakyat - Gak jadi melakukan reshuffle Kabinet demi melindungi si mulyono banyak kasus besar - Ngomong doank kerja nyata KAGAK Cont...;1889534594145280507;;hrdbacot;in;;0;1;2
1889474877180301540;Wed Feb 12 04:36:50 +0000 2025;0;@GenZNusantara Program makan bergizi gratis bakal bantu banget anak sekolah dan ibu hamil. Let's support this for healthier generations;1889534101692334483;;GenZNusantara;in;;0;0;0
1889533791867380066;Wed Feb 12 04:35:36 +0000 2025;0;Presiden Prabowo Subianto meninjau langsung pelaksanaan program Makan Bergizi Gratis (MBG) di SDN Kedung Jaya 1 Kota Bogor Jawa Barat pada Senin 10 Februari 2025. https://t.co/wmkC4hYqgJ;1889533791867380066;;;in;;0;0;0
1889168730917380117;Wed Feb 12 04:34:34 +0000 2025;2;@ardisatriawan Lw bapak nya gk kerja apa guna makan gratis it pak? Pagi makan siang n malam mw makan apa?? Tpi lw bpk nya kerja cukup pencarian hampir pasti 3x sehari makan bergizi drumah;1889533533313704059;;ardisatriawan;in;INDONESIA;0;0;0
1889533467094057308;Wed Feb 12 04:34:19 +0000 2025;0;KKKS Sidomulyo Dukung Program Makan Bergizi Gratis : Memenuhi Kebutuhan Gizi Anak https://t.co/XUILswUtzj;1889533467094057308;;;in;Lampung, Indonesia;0;0;0
1888845515980505424;Wed Feb 12 04:33:16 +0000 2025;1;@susipudjiastuti Lautan kita luas kenapa harus daging sapi yang menjadi komoditas utama sampai perlu harus impor? Alasannya nt belum membumi budaya makan ikan? Setahu saya dari dulu sudah ada program GEMARIKAN lewat KKP kalah pamor kah? Seharusnya lewat Makan Bergizi Gratis jd batu loncatan.;1889533203448471845;;susipudjiastuti;in;;0;0;0
1889529391325270017;Wed Feb 12 04:33:08 +0000 2025;0;aksi protes terhadap program Makan Bergizi Gratis Sekolah bukan warung makan. Kami ingin kasih tahu orang Papua tidak susah makan tidak susah minum. Ini kita punya tanah kita bisa hidup. Apa yang dibutuhkan hari ini di sekolah? Pendidikan Gratis. ;1889533171529826450;;Prayudha_13;in;Medan;0;1;0
1889533046791061922;Wed Feb 12 04:32:38 +0000 2025;0;Dukung Program MBG Besutan Prabowo IPB Luncurkan Center of Excellence Program Makan Bergizi Gratis #DukungMBG #IndonesiaSehat https://t.co/G8loEth6oR;1889533046791061922;https://pbs.twimg.com/media/Gjj4SuwXUAAAnrg.jpg;;in;Banten, Indonesia;0;0;0
1889533017129099318;Wed Feb 12 04:32:31 +0000 2025;0;Dukung program mbg besutan Prabowo IPB luncurkan Center of Excellence program makan bergizi gratis https://t.co/Q8S79YK0fS;1889533017129099318;https://pbs.twimg.com/media/Gjj4QINaIAENLp4.jpg;;in;Bandung Wetan, Indonesia;0;0;0
1889296644279345394;Wed Feb 12 04:29:39 +0000 2025;2;@MurtadhaOne1 @prabowo Pasti anak² yg orangtuanya dirumahkan krn efisiensi lbh memilih gak dpt Makan Bergizi Gratis asalkan orangtuanya kembali kerja;1889532296115659002;;MurtadhaOne1;in;;0;0;0
1889532163672121621;Wed Feb 12 04:29:08 +0000 2025;2;Setuju lebih baik untuk MEMBANGUN SEKOLAH... ----------------------- Surabaya Alihkan Dana Makan Bergizi Gratis Rp1 1 Triliun untuk Bangun Sekolah https://t.co/LKNmbJlv5P https://t.co/MwTtv0QQm1;1889532163672121621;https://pbs.twimg.com/media/Gjj3ZCSaUAAa5FX.png;;in;;0;1;0
1889531632933351565;Wed Feb 12 04:27:01 +0000 2025;6;Pada 11 Februari 2025 @BappenasRI dan Badan Gizi Nasional bekerja sama dengan @ipbofficial dan UNICEF meluncurkan Pusat Unggulan Nasional (NCoE) untuk program Makan Bergizi Gratis (MBG). NCoE MBG akan menjadi pusat pengajaran penelitian dan manajemen pengetahuan terkait MBG.;1889531632933351565;;;in;Jakarta, Indonesia;0;0;1
1889514879121494029;Wed Feb 12 04:26:09 +0000 2025;0;@inez09082000 Generasi emas mau diambil setelah indonesia keluarkan biaya besar untuk kasi mereka makan bergizi gratis;1889531415282459109;;inez09082000;in;;0;0;0
1889270621756072192;Wed Feb 12 04:25:35 +0000 2025;0;@KangManto123 petugas rel bosnya siapa? ya dirut PT kereta api.. lo tanya ke dirut KAI soal bgtu... dasar otak udang! presiden itu ud pro rakyat.. dia pangkas yg gk penting untuk dialihkan ke makan bergizi gratis buat anak anak luh... anak saudara eluh... anak anak elu elu semua... mikir!!!!!;1889531272197972470;;KangManto123;in;;0;0;0
1889530417545724192;Wed Feb 12 04:25:28 +0000 2025;0;Makan bergizi gratis upaya nyata dalam mengurangi masalah gizi buruk https://t.co/V4ClnJLMXs;1889531243240608066;https://pbs.twimg.com/media/Gjj2pe-aIAAqz-r.jpg;SatuNusantara3;in;Sumatera Selatan;0;0;0
1889530417545724192;Wed Feb 12 04:22:11 +0000 2025;0;Program makan bergizi gratis sangat mengesankan https://t.co/FhL6vTBr5l;1889530417545724192;https://pbs.twimg.com/media/Gjj15ZAasAAAV3R.jpg;;in;Sumatera Selatan;0;1;0
1889530308204306767;Wed Feb 12 04:21:45 +0000 2025;12;Lah 'kan pendidikan bukan prioritas utama. Bukannya prioritas utamanya makan bergizi gratis? Jadi gak apa-apa siswanya bodoh yg penting gak lapar. Oke gas oke gas tiap hari negeri dipangkas!;1889530308204306767;;;in;di bumi. ;0;6;4
1889530273479729270;Wed Feb 12 04:21:38 +0000 2025;0;Karena Makan Bergizi Gratis di laksanakan di sekolah2 semoga kesejahteraan tenaga pendidik infrastruktur dan fasilitas sekolah tidak diabaikan hanya karena program Makan Bergizi Gratis;1889530275920851192;;inelipadory;in;;0;0;0
1889474877180301540;Wed Feb 12 04:19:33 +0000 2025;0;@GenZNusantara Efisiensi itu kunci Program Makan Bergizi Gratis jadi langkah nyata yang berdampak;1889529752178008464;;GenZNusantara;in;;0;0;0
1889529636574355664;Wed Feb 12 04:19:05 +0000 2025;0;Narasi yang beredar kan efisiensi karena makan bergizi gratis. Kog blm ada narasi efisiensi buat mengurangi utang atau bahkan gak berhutang ya?;1889529636574355664;;;in;;0;0;0
1889523305864110447;Wed Feb 12 03:53:56 +0000 2025;0;Mari dukung makan bergizi gratis untuk meningkatkan kualitas hidup anak-anak di Indonesia #PenuhiGiziIndonesia https://t.co/S9YHjEFd4w;1889523305864110447;https://pbs.twimg.com/media/GjjvbPpaIAABFls.jpg;;in;;0;1;0
1889523220862451974;Wed Feb 12 03:53:36 +0000 2025;0;Dengan adanya program Makan Bergizi Gratis anak-anak kini memiliki kesempatan untuk tumbuh lebih baik #PenuhiGiziIndonesia https://t.co/FtIVXzhgXx;1889523220862451974;https://pbs.twimg.com/media/GjjvV0eaQAAd6cO.jpg;;in;;0;1;0
1889523057263517756;Wed Feb 12 03:52:57 +0000 2025;0;Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia https://t.co/BWylds3V9v;1889523057263517756;https://pbs.twimg.com/media/GjjvLzZbEAAzZaC.jpg;;in;;0;1;0
1889523007426613451;Wed Feb 12 03:52:45 +0000 2025;0;Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia https://t.co/yVsENqn26y;1889523007426613451;https://pbs.twimg.com/media/GjjvKAKaIAAofvq.jpg;;in;;0;1;0
1889522736004988980;Wed Feb 12 03:51:40 +0000 2025;0;Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa #PenuhiGiziIndonesia https://t.co/ppkp79xlw2;1889522736004988980;https://pbs.twimg.com/media/Gjju5ncaIAQDZFN.jpg;;in;;0;1;0
1889522676672159936;Wed Feb 12 03:51:26 +0000 2025;0;Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia https://t.co/9sT59rF34t;1889522676672159936;https://pbs.twimg.com/media/Gjju2GaaIAEGcG1.jpg;;in;;0;1;0
1889522532455174565;Wed Feb 12 03:50:52 +0000 2025;0;Program makan bergizi gratis bertujuan untuk meningkatkan gizi anak-anak Indonesia #PenuhiGiziIndonesia https://t.co/Rc9BP4IbCL;1889522532455174565;https://pbs.twimg.com/media/GjjusgQa4AAiQmh.jpg;;in;;0;1;0
1889522465254023367;Wed Feb 12 03:50:36 +0000 2025;0;Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia https://t.co/Uvspnzos5d;1889522465254023367;https://pbs.twimg.com/media/GjjuqUCbkAAYajm.jpg;;in;;0;0;0
1889522447176827212;Wed Feb 12 03:50:31 +0000 2025;0;Efisiensi anggaran adalah untuk membiayai makan bergizi gratis sementara akibat effisiensi anggaran PHK terjadi dimana mana dan banyak orang tua tidak mampu lagi menyalahkan anaknya terus yang mau makan bergizi itu siapa ? Bobby ? https://t.co/1h3RrOl1hQ;1889522447176827212;https://pbs.twimg.com/amplify_video_thumb/1889522354755346434/img/b2VMKFJ0lozbQrlX.jpg;;in;purwokerto;0;0;0
1889522114207817890;Wed Feb 12 03:49:12 +0000 2025;0;Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa #PenuhiGiziIndonesia https://t.co/LpF8rJxDfz;1889522114207817890;https://pbs.twimg.com/media/GjjuUODaIAQhAu5.jpg;;in;;0;1;0
1889522051012239475;Wed Feb 12 03:48:57 +0000 2025;0;Mari dukung makan bergizi gratis untuk meningkatkan kualitas hidup anak-anak di Indonesia #PenuhiGiziIndonesia https://t.co/cpkc86hDIZ;1889522051012239475;https://pbs.twimg.com/media/GjjuSK8aEAA9mDj.jpg;;in;;0;1;0
1889522010302325115;Wed Feb 12 03:48:47 +0000 2025;0;Dengan adanya program Makan Bergizi Gratis anak-anak kini memiliki kesempatan untuk tumbuh lebih baik #PenuhiGiziIndonesia https://t.co/Eahpy0g2FF;1889522010302325115;https://pbs.twimg.com/media/GjjuPOEaIAM67x3.jpg;;in;;0;1;0
1889521717200240841;Wed Feb 12 03:47:37 +0000 2025;0;Makan bergizi gratis untuk meningkatkan kualitas hidup generasi bangsa #PenuhiGiziIndonesia https://t.co/c2afFdrQeO;1889521717200240841;https://pbs.twimg.com/media/Gjjt-ftaAAAvVCL.jpg;;in;;0;0;0
1889521681628299586;Wed Feb 12 03:47:29 +0000 2025;0;Program Makan Bergizi Gratis terbukti beri segudang manfaat untuk kesehatan dan perekonomian masyarakat #PenuhiGiziIndonesia https://t.co/XKDxgzeeuU;1889521681628299586;https://pbs.twimg.com/media/Gjjt8h2bEAAHZIt.jpg;;in;;0;1;0
1889521647490834494;Wed Feb 12 03:47:21 +0000 2025;0;Program makan bergizi gratis bertujuan untuk meningkatkan gizi anak-anak Indonesia #PenuhiGiziIndonesia https://t.co/Cu6LKknzIh;1889521647490834494;https://pbs.twimg.com/media/Gjjt6JfaIAEMYT-.jpg;;in;;0;1;0
1889521601806287255;Wed Feb 12 03:47:10 +0000 2025;0;Program Makan Bergizi Gratis dari Bapak Presiden Prabowo Subianto untuk seluruh anak-anak di Indonesia dari Sabang sd Merauke #PenuhiGiziIndonesia https://t.co/XtxbBMajmX;1889521601806287255;https://pbs.twimg.com/media/Gjjt3FvbgAAW3o1.jpg;;in;;0;1;0
1889521555778183458;Wed Feb 12 03:46:59 +0000 2025;0;Program makan bergizi gratis berdampak besar terhadap perkembangan generasi muda Indonesia #PenuhiGiziIndonesia https://t.co/3YbnZprnpb;1889521555778183458;https://pbs.twimg.com/media/Gjjt1QrbwAA9ctw.jpg;;in;;0;1;0
1889474845936951648;Wed Feb 12 03:46:38 +0000 2025;0;@GenZNusantara Bangun negeri lebih baik dengan langkah konkret Program Makan Bergizi Gratis;1889521470801658215;;GenZNusantara;in;;0;0;0
1889277679406653842;Wed Feb 12 03:43:36 +0000 2025;0;@untungp08331326 @Anak__Ogi @prabowo @bang_dasco @Dahnilanzar Sekolah anak saya di SMPN Jakarta tidak pernah dapat program makan gratis tuh..mungkin semua murid dianggep sudah makan bergizi;1889520705085345875;;untungp08331326;in;;0;0;0
1889520516752707955;Wed Feb 12 03:42:51 +0000 2025;1;"Akhirnya.. akhirnya this silent majority di sekitar gue sadar anjirr ga perlu di edukasi. Soalnya mereka lgsg ngerasain sndiri apa² mahal cuman buat makan bergizi gratis. fuck this government. Harus nya kita sama² lemparin muka G&amp;P pake toumat‍️";1889520516752707955;;;in;20! she/her;0;0;0
1889520305003176425;Wed Feb 12 03:42:00 +0000 2025;3;Kelompok Tani Usulkan Hidroponik Jadi Suplai untuk Program Makan Bergizi Gratis https://t.co/Wve1JgppkR;1889520305003176425;;;in;Jakarta;1;0;1
1889292961789423998;Wed Feb 12 03:40:00 +0000 2025;4;@V3g3L kalo buat program kerja tuh begini berdampak gituloh buat kedepan nya lah ini makan gratis buat apaan anjir ujung ujung nya jadi tai okelah kalo makanan nya bergizi ini ajg juga ogah makan nya;1889519800516485236;;V3g3L;in;;0;0;0
1889518698945495184;Wed Feb 12 03:35:38 +0000 2025;0;Banyak Manfaat dari Program Makan Bergizi Gratis #PenuhiGiziIndonesia;1889518698945495184;;;in;Sumatera Barat;0;0;0
1889518675079934202;Wed Feb 12 03:35:32 +0000 2025;0;Makan Bergizi Gratis banyak memberikan manfaat MBG bagi Masyarakat Pendalaman dan Kurang Mampu #PenuhiGiziIndonesia;1889518675079934202;;;in;Sumatera Barat;0;0;0
1889518320187220100;Wed Feb 12 03:34:07 +0000 2025;1;Satgas III Preventif Ops Madago Raya menggelar kegiatan Makan Bergizi Gratis (MBG) di SDN Kalora Kecamatan Poso Pesisir Utara Kabupaten Poso sebagai upaya mendukung kesehatan dan gizi anak-anak di wilayah tersebut. https://t.co/dyFyIMgYVg;1889518320187220100;https://pbs.twimg.com/media/Gjjq4EeaIAATRvz.jpg;;in;palu sulawesi tengah;0;0;0
1889517832536555635;Wed Feb 12 03:32:11 +0000 2025;3;Demi makan bergizi gratis (yang ternyata gak bergizi dan gak gratis) akhirnya sekeluarga gak makan.;1889517832536555635;;;in;Surabaya;0;0;0
1889474845936951648;Wed Feb 12 03:31:50 +0000 2025;0;@GenZNusantara Salut untuk Program Makan Bergizi Gratis langkah kecil yang berdampak besar buat masa depan bangsa;1889517743654981954;;GenZNusantara;in;;0;0;0
1889517124521173338;Wed Feb 12 03:29:22 +0000 2025;0;Polda NTT Bahas Program Makan Bergizi Gratis Target 3.500 Anak Sekolah https://t.co/se0RnIa4vs;1889517124521173338;;;in;;0;0;0
1889516716167987304;Wed Feb 12 03:27:45 +0000 2025;0;Pemerintah mulai merealisasikan program Makan Bergizi Gratis (MBG). Program ini diluncurkan untuk mendukung salah satu dari delapan misi Asta Cita yaitu memperkuat pembangunan sumber daya manusia (SDM). PLN sebagai BUMN terus mendukung penuh program Makan Bergizi Gratis (MBG) https://t.co/GzFQHP2zXe;1889516716167987304;https://pbs.twimg.com/media/Gjjpbtqa0AE4Ax4.jpg;;in;Samarinda;0;1;0
1889516300583743539;Wed Feb 12 03:27:37 +0000 2025;0;Dukung Program MBG Besutan Prabowo IPB Luncurkan Center of Excellence Program Makan Bergizi Gratis #DukungMBG #IndonesiaSehat https://t.co/ad0wLPPCUJ;1889516683200696672;https://pbs.twimg.com/media/GjjpaD-agAAyjqW.jpg;PramManing;in;;0;0;0
1889516500412932552;Wed Feb 12 03:26:53 +0000 2025;0;Makan bergizi yang tidak gratis;1889516500412932552;;;in;;0;0;0
1889514070208028828;Wed Feb 12 03:24:51 +0000 2025;0;@mijtsuya makaaaan jangan nungguin makan bergizi gratis;1889515985780220049;;mijtsuya;in;Cornelia Street;0;1;0
